AccountDomain,AccountName,AccountSid,ActionType,AdditionalFields,AppGuardContainerId,DeviceId,DeviceName,FileName,FileOriginIP,FileOriginUrl,FolderPath,InitiatingProcessAccountDomain,InitiatingProcessAccountName,InitiatingProcessAccountObjectId,InitiatingProcessAccountSid,InitiatingProcessAccountUpn,InitiatingProcessCommandLine,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessId,InitiatingProcessLogonId,InitiatingProcessMD5,InitiatingProcessParentFileName,InitiatingProcessParentId,InitiatingProcessSHA1,InitiatingProcessSHA256,LocalIP,LocalPort,LogonId,MD5,MachineGroup,ProcessCommandLine,ProcessId,ProcessTokenElevation,RegistryKey,RegistryValueData,RegistryValueName,RemoteDeviceName,RemoteIP,RemotePort,RemoteUrl,ReportId,SHA1,SHA256,"Timestamp [UTC]","TimeGenerated [UTC]",FileSize,"InitiatingProcessCreationTime [UTC]",InitiatingProcessFileSize,"InitiatingProcessParentCreationTime [UTC]",InitiatingProcessVersionInfoCompanyName,InitiatingProcessVersionInfoFileDescription,InitiatingProcessVersionInfoInternalFileName,InitiatingProcessVersionInfoOriginalFileName,InitiatingProcessVersionInfoProductName,InitiatingProcessVersionInfoProductVersion,"ProcessCreationTime [UTC]",CreatedProcessSessionId,IsProcessRemoteSession,ProcessRemoteSessionDeviceName,ProcessRemoteSessionIP,InitiatingProcessSessionId,IsInitiatingProcessRemoteSession,InitiatingProcessRemoteSessionDeviceName,InitiatingProcessRemoteSessionIP,InitiatingProcessUniqueId,SourceSystem,Type
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=essos.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=177226))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1105436,,,"1/6/2026, 12:54:54.235 PM","1/6/2026, 12:54:54.235 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=_msdcs.sevenkingdoms.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=177226))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1105435,,,"1/6/2026, 12:54:54.234 PM","1/6/2026, 12:54:54.234 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=north.sevenkingdoms.local,cn=MicrosoftDNS,DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=177226))""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1105437,,,"1/6/2026, 12:54:54.235 PM","1/6/2026, 12:54:54.235 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=RootDNSServers,cn=MicrosoftDNS,DC=DomainDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=251285))""}",,0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",1520,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,GOAD,,,,,,,,,,,1029250,,,"1/6/2026, 3:16:19.745 PM","1/6/2026, 3:16:19.745 PM",,"10/2/2025, 1:59:32.141 PM",2212864,"10/2/2025, 1:59:14.453 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,7881299347898438,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=essos.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=251285))""}",,0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",1520,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,GOAD,,,,,,,,,,,1029252,,,"1/6/2026, 3:16:19.746 PM","1/6/2026, 3:16:19.746 PM",,"10/2/2025, 1:59:32.141 PM",2212864,"10/2/2025, 1:59:14.453 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,7881299347898438,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=sevenkingdoms.local,cn=MicrosoftDNS,DC=DomainDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=251285))""}",,0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",1520,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,GOAD,,,,,,,,,,,1029253,,,"1/6/2026, 3:16:19.747 PM","1/6/2026, 3:16:19.747 PM",,"10/2/2025, 1:59:32.141 PM",2212864,"10/2/2025, 1:59:14.453 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,7881299347898438,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""DC"",""DnsRecord"",""dnsProperty"",""objectGuid"",""ntSecurityDescriptor"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""objectClass"",""msDNS-IsSigned"",""msDNS-SignWithNSEC3"",""msDNS-NSEC3OptOut"",""msDNS-MaintainTrustAnchor"",""msDNS-DSRecordAlgorithms"",""msDNS-RFC5011KeyRollovers"",""msDNS-NSEC3HashAlgorithm"",""msDNS-NSEC3RandomSaltLength"",""msDNS-NSEC3Iterations"",""msDNS-NSEC3UserSalt"",""msDNS-NSEC3CurrentSalt"",""msDNS-DNSKEYRecordSetTTL"",""msDNS-DSRecordSetTTL"",""msDNS-SignatureInceptionOffset"",""msDNS-SecureDelegationPollingPeriod"",""msDNS-SigningKeyDescriptors"",""msDNS-SigningKeys"",""msDNS-ParentHasSecureDelegation"",""msDNS-PropagationTime"",""msDNS-DNSKEYRecords""],""DistinguishedName"":""DC=_msdcs.sevenkingdoms.local,cn=MicrosoftDNS,DC=ForestDnsZones,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(&(objectCategory=dnsNode)(uSNChanged>=251285))""}",,0220e4c274577c1dba179f1812d031a7757ffaae,"kingslanding.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",1520,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,GOAD,,,,,,,,,,,1029251,,,"1/6/2026, 3:16:19.746 PM","1/6/2026, 3:16:19.746 PM",,"10/2/2025, 1:59:32.141 PM",2212864,"10/2/2025, 1:59:14.453 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,7881299347898438,,DeviceEvents
,,"S-1-5-21-3713504507-1819471056-20737139-1000",NamedPipeEvent,"{""DesiredAccess"":1180063,""FileOperation"":""File opened"",""NamedPipeEnd"":""Client"",""PipeName"":""\\Device\\NamedPipe\\wkssvc"",""RemoteClientsAccess"":""AcceptRemote"",""SessionId"":1,""ThreadId"":3568}",,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,"casterlyrock.sevenkingdoms.local",,,,,casterlyrock,localuser,,"S-1-5-21-3713504507-1819471056-20737139-1000",,rdpclip,"rdpclip.exe","c:\windows\system32\rdpclip.exe",6504,250352,a52402d6bd4e20a519a2eeec53332752,,948,129f2b6409395ef877b9ca39dd819a2703946a73,9d5be181d9309dea98039d2ce619afe745fc8a9a1b1c05cf860b3620b5203308,,,,,GOAD,,,,,,,,,,,897,,,"1/6/2026, 2:56:34.639 PM","1/6/2026, 2:56:34.639 PM",,"1/6/2026, 2:48:15.447 PM",456704,,"Microsoft Corporation","RDP Clipboard Monitor","rdpclip.exe","rdpclip.exe","Microsoft® Windows® Operating System","10.0.19041.746",,,false,,,1,true,"Guacamole RDP","172.18.0.4",2814749767107048,,DeviceEvents
,,"S-1-5-21-3713504507-1819471056-20737139-1000",NamedPipeEvent,"{""DesiredAccess"":1180063,""FileOperation"":""File opened"",""NamedPipeEnd"":""Client"",""PipeName"":""\\Device\\NamedPipe\\srvsvc"",""RemoteClientsAccess"":""AcceptRemote"",""SessionId"":1,""ThreadId"":5224}",,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,"casterlyrock.sevenkingdoms.local",,,,,casterlyrock,localuser,,"S-1-5-21-3713504507-1819471056-20737139-1000",,"Explorer.EXE","explorer.exe","c:\windows\explorer.exe",4264,250352,662f4f92fde3557e86d110526bb578d5,"userinit.exe",4904,90b080e0655720cad8c1cae4b8193c9382c9ac92,5c6a56b62949b563e64f7f8ac15ecaa13f435ef767f98dcc7d9edeb68aa3d690,,,,,GOAD,,,,,,,,,,,970,,,"1/6/2026, 2:56:34.839 PM","1/6/2026, 2:56:34.839 PM",,"1/6/2026, 8:09:48.214 PM",5141208,"1/6/2026, 8:09:48.198 PM","Microsoft Corporation","Windows Explorer",explorer,"EXPLORER.EXE","Microsoft® Windows® Operating System","10.0.19041.2006",,,false,,,1,true,"Guacamole RDP","172.18.0.4",2814749767106696,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""ntSecurityDescriptor""],""DistinguishedName"":""cn=MicrosoftDNS,cn=System,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106919,,,"1/6/2026, 3:21:54.587 PM","1/6/2026, 3:21:54.587 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""""],""ScopeOfSearch"":""Base"",""SearchFilter"":""(objectCategory=*)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106920,,,"1/6/2026, 3:21:54.588 PM","1/6/2026, 3:21:54.588 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""serverReference""],""DistinguishedName"":""CN=WINTERFELL,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base"",""SearchFilter"":""(objectCategory=*)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106921,,,"1/6/2026, 3:21:54.588 PM","1/6/2026, 3:21:54.588 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""CN"",""ntSecurityDescriptor"",""instanceType"",""msDS-SDReferenceDomain"",""systemFlags"",""msDS-NC-Replica-Locations"",""msDS-NC-RO-Replica-Locations"",""nCName"",""dnsRoot"",""objectGUID"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""Enabled"",""objectClass""],""DistinguishedName"":""CN=Partitions,CN=Configuration,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""OneLevel"",""SearchFilter"":""(objectCategory=crossRef)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106926,,,"1/6/2026, 3:21:54.589 PM","1/6/2026, 3:21:54.589 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""msDS-Behavior-Version""],""DistinguishedName"":""DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base"",""SearchFilter"":""(objectCategory=*)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106923,,,"1/6/2026, 3:21:54.588 PM","1/6/2026, 3:21:54.588 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""msDS-Behavior-Version""],""DistinguishedName"":""CN=WINTERFELL,OU=Domain Controllers,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base"",""SearchFilter"":""(objectCategory=*)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106922,,,"1/6/2026, 3:21:54.588 PM","1/6/2026, 3:21:54.588 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""CN"",""ntSecurityDescriptor"",""objectGUID"",""whenCreated"",""whenChanged"",""usnCreated"",""usnChanged"",""replUpToDateVector"",""instanceType"",""objectClass""],""DistinguishedName"":""DC=DomainDnsZones,DC=north,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base"",""SearchFilter"":""(objectCategory=*)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106927,,,"1/6/2026, 3:21:54.590 PM","1/6/2026, 3:21:54.590 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""""],""DistinguishedName"":""CN=KINGSLANDING,CN=Servers,CN=Default-First-Site-Name,CN=Sites,CN=Configuration,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base"",""SearchFilter"":""(objectCategory=*)""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106925,,,"1/6/2026, 3:21:54.589 PM","1/6/2026, 3:21:54.589 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
,,,LdapSearch,"{""AttributeList"":[""""],""DistinguishedName"":""CN=Partitions,CN=Configuration,DC=sevenkingdoms,DC=local"",""ScopeOfSearch"":""Base""}",,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,"winterfell.north.sevenkingdoms.local",,,,,"nt authority",system,,"S-1-5-18",,"dns.exe","dns.exe","c:\windows\system32\dns.exe",2636,0,6cace6c14f1a5215761c238bc3a16ab0,"services.exe",588,318e72dc640cb23c1e53e5c900a3dbbb7175628c,8a47e5e5b0aca8679e38524c2b29df27fb5372e71a9d0ddb3712e34d3897e1d7,,,,,UnassignedGroup,,,,,,,,,,,1106924,,,"1/6/2026, 3:21:54.589 PM","1/6/2026, 3:21:54.589 PM",,"10/2/2025, 2:05:11.866 PM",2212864,"10/2/2025, 2:04:49.868 PM","Microsoft Corporation","Domain Name System (DNS) Server","dns.exe","dns.exe","Microsoft® Windows® Operating System","10.0.17763.7434",,,false,,,0,false,,,5910974510923848,,DeviceEvents
